"","year","ETH.group","sex","births","births_per_capita","births_per_capita_F","births_per_capita_15_45"
"294",2019,"BLA","person",25008.8276713736,0.0187684412295038,0.0372511354857824,0.073101722704156
"295",2019,"BLC","person",6265.7823265271,0.010177909453895,0.0189457563566411,0.0518837517323772
"296",2019,"BLC","F",3056.47918367176,0.00496483387994878,0.00924183236909325,0.0253091471865255
"297",2019,"BLC","M",3209.30314285534,0.00521307557394621,0.00970392398754789,0.0265746045458517
"298",2019,"CHI","person",7637.52905191263,0.0133712066602779,0.0253382249858255,0.0371311444851471
"299",2019,"CHI","M",3911.90512415037,0.00684866682599597,0.0129781152366423,0.0190183910777583
"300",2019,"CHI","F",3725.62392776226,0.00652253983428188,0.0123601097491832,0.0181127534073888
"301",2019,"IND","F",14318.1061003163,0.00795021263923598,0.0162782296949956,0.0327569413382583
"302",2019,"IND","person",29352.1175056485,0.0162979359104338,0.0333703708747412,0.0671517297434298
"303",2019,"IND","M",15034.0114053321,0.00834772327119777,0.0170921411797454,0.0343947884051712
"304",2019,"MIX","F",20627.2829907287,0.0132982746044805,0.0267225314027807,0.057540075076761
"305",2019,"MIX","person",42285.9301309938,0.027261462939185,0.0547811893757004,0.11795715390736
"306",2019,"MIX","M",21658.6471402651,0.0139631883347045,0.0280586579729197,0.060417078830599
"307",2019,"OAS","person",15939.9272093116,0.0143478538673665,0.0285265016752258,0.0541428864474646
"308",2019,"OAS","F",7775.57424844469,0.00699895310603243,0.0139153666708419,0.0264111641207145
"309",2019,"OAS","M",8164.35296086692,0.00734890076133405,0.014611135004384,0.0277317223267502
"310",2019,"OBL","M",2257.16259866616,0.00701718426243754,0.0142166725058342,0.0303625824750494
"311",2019,"OBL","person",4406.8412640625,0.0137002168933304,0.0277563606066287,0.0592793276893822
"312",2019,"OBL","F",2149.67866539634,0.00668303263089289,0.0135396881007945,0.0289167452143328
"313",2019,"OTH","person",5746.37802301915,0.00822983512702907,0.0182793418627769,0.032276582289187
"314",2019,"OTH","F",2803.11123074105,0.00401455372050199,0.00891675212818386,0.0157446742874083
"315",2019,"OTH","M",2943.2667922781,0.00421528140652708,0.00936258973459305,0.0165319080017787
"316",2019,"PAK","person",38206.378272372,0.0260446121528501,0.0534355494144507,0.107863725798608
"317",2019,"PAK","F",18637.25769384,0.0127046888550488,0.0260661216655857,0.0526164516090771
"318",2019,"PAK","M",19569.120578532,0.0133399232978013,0.027369427748865,0.055247274189531
"319",2019,"WBI","M",248717.446161428,0.00574930362148389,0.0113567432537214,0.0329040799708482
"320",2019,"WBI","person",485591.204410407,0.01122483088004,0.0221726892096466,0.0642412989907036
"321",2019,"WBI","F",236873.758248979,0.00547552725855609,0.0108159459559252,0.0313372190198554
"322",2019,"WHO","person",35917.3605852484,0.0100064302432658,0.0198058902359428,0.0311071591935091
"323",2019,"WHO","F",17520.6637001212,0.00488118548451991,0.00966140987119161,0.0151742239968337
"324",2019,"WHO","M",18396.6968851272,0.00512524475874589,0.0101444803647512,0.0159329351966753
"325",2020,"BAN","M",7738.87801457947,0.0134391366791031,0.0275835387206007,0.0534317644718289
"326",2020,"BAN","person",15109.2380284647,0.0262383144687251,0.0538535755973633,0.104319159206904
"327",2020,"BAN","F",7370.36001388521,0.012799177789622,0.0262700368767625,0.0508873947350752
"328",2020,"BLA","M",13190.6517160148,0.00954625903226444,0.0189969151366455,0.0376121840224686
"329",2020,"BLA","F",12562.5254438236,0.00909167526882326,0.0180923001301386,0.0358211276404462
"330",2020,"BLA","person",25753.1771598384,0.0186379343010877,0.0370892152667841,0.0734333116629148
"331",2020,"BLC","person",6319.86672575374,0.0101896605433738,0.018971326297632,0.0523607127589952
"332",2020,"BLC","F",3082.86181744085,0.00497056611871891,0.00925430551104001,0.0255418111019489
"333",2020,"BLC","M",3237.00490831289,0.00521909442465486,0.009717020786592,0.0268189016570463
"334",2020,"CHI","M",4052.19012411847,0.0068151467605773,0.0129133319594485,0.0189789511689027
"335",2020,"CHI","F",3859.22868963663,0.00649061596245456,0.0122984113899509,0.0180751915894311
"336",2020,"CHI","person",7911.4188137551,0.0133057627230319,0.0252117433493994,0.0370541427583339
"337",2020,"IND","F",14482.919991069,0.00782266021905996,0.0160282254745424,0.0324937394336631
"338",2020,"IND","person",29689.9859816914,0.0160364534490729,0.0328578622228119,0.0666121658390092
"339",2020,"IND","M",15207.0659906224,0.00821379323001293,0.0168296367482695,0.0341184264053461
"340",2020,"MIX","M",22099.7269771048,0.0138081451204497,0.0277662331307259,0.0593876138328702
"341",2020,"MIX","person",43147.0860029189,0.0269587595208781,0.0542102646837982,0.115947246054651
"342",2020,"MIX","F",21047.3590258141,0.0131506144004283,0.0264440315530723,0.0565596322217811
"343",2020,"OAS","M",8383.99921748516,0.00728813675686525,0.0145200898557404,0.0279080954199951
"344",2020,"OAS","person",16368.7603769948,0.0142292193824512,0.0283487468612074,0.0544872339152283
"345",2020,"OAS","F",7984.76115950967,0.00694108262558595,0.013828657005467,0.0265791384952334
"346",2020,"OBL","M",2329.17781682136,0.00709844817696545,0.0143926913963838,0.0301800631243418
"347",2020,"OBL","F",2218.26458744892,0.00676042683520521,0.0137073251394131,0.028742917261278
"348",2020,"OBL","person",4547.44240427028,0.0138588750121707,0.0281000165357969,0.0589229803856199
"349",2020,"OTH","M",3023.56583422478,0.00421408380705555,0.00935649946276455,0.0164920877297433
"350",2020,"OTH","F",2879.58650878551,0.00401341314957673,0.00891095186929959,0.0157067502188031
"351",2020,"OTH","person",5903.15234301029,0.00822749695663228,0.0182674513320641,0.0321988379485464
"352",2020,"PAK","M",20094.5560001602,0.0132658763423515,0.0272280602598535,0.0552656987687188
"353",2020,"PAK","person",39232.2283812652,0.0259000442874482,0.0531595462216189,0.10789969759607
"354",2020,"PAK","F",19137.672381105,0.0126341679450967,0.0259314859617653,0.0526339988273514
"355",2020,"WBI","person",485361.388087623,0.0112055611748831,0.0221464204268187,0.0645557982446784
"356",2020,"WBI","F",236761.65272567,0.00546612740238198,0.0108031319155213,0.0314906332900871
"357",2020,"WBI","M",248599.735361953,0.00573943377250107,0.0113432885112974,0.0330651649545914
"358",2020,"WHO","M",18799.1115462066,0.0050258591229181,0.00998806843455238,0.0157762036518454
"359",2020,"WHO","person",36703.0273044986,0.00981239162093533,0.0195005145626975,0.0308011595107457
"360",2020,"WHO","F",17903.915758292,0.00478653249801723,0.00951244612814513,0.0150249558589004
"361",2021,"BAN","F",7564.70851232094,0.0127443079896503,0.0261454154384851,0.0512302561141014
"362",2021,"BAN","person",15507.6524502579,0.0261258313787831,0.0535981016488944,0.105022025033908
"363",2021,"BAN","M",7942.94393793699,0.0133815233891328,0.0274526862104094,0.0537917689198065
"364",2021,"BLA","M",13586.7420458407,0.00949288728865121,0.0189369786965082,0.0377600781408486
"365",2021,"BLA","F",12939.7543293721,0.00904084503681068,0.0180352178061983,0.0359619791817606
"366",2021,"BLA","person",26526.4963752128,0.0185337323254619,0.0369721965027065,0.0737220573226092
"367",2021,"BLC","person",6376.0601478497,0.010206423372592,0.0190070974607358,0.0528352916153644
"368",2021,"BLC","M",3265.78690499619,0.00522768026401053,0.00973534260184031,0.0270619786322598
"369",2021,"BLC","F",3110.27324285351,0.00497874310858145,0.00927175485889552,0.0257733129831046
"370",2021,"CHI","person",8138.66097093493,0.0131693499574872,0.0249501720883067,0.0368020215979486
"371",2021,"CHI","M",4168.58244852765,0.00674527680749345,0.0127793564354742,0.0188498159404127
"372",2021,"CHI","F",3970.07852240728,0.00642407314999375,0.0121708156528325,0.0179522056575359
"373",2021,"IND","F",14644.8653007773,0.00770125935313413,0.0157894406433155,0.0322590896393645
"374",2021,"IND","person",30021.9738665934,0.0157875816739249,0.0323683533187968,0.066131133760697
"375",2021,"IND","M",15377.1085658161,0.0080863223207908,0.0165789126754812,0.0338720441213325
"376",2021,"MIX","M",22534.419257326,0.0136525033721235,0.027470382811688,0.0581937962227555
"377",2021,"MIX","F",21461.3516736438,0.0130023841639272,0.0261622693444648,0.0554226630692909
"378",2021,"MIX","person",43995.7709309697,0.0266548875360507,0.0536326521561526,0.113616459292046
"379",2021,"OAS","F",8195.21038606159,0.00688782230897634,0.0137480546984409,0.0267652165009045
"380",2021,"OAS","M",8604.97090536467,0.00723221342442516,0.014435457433363,0.0281034773259497
"381",2021,"OAS","person",16800.1812914263,0.0141200357334015,0.0281835121318039,0.0548686938268543
"382",2021,"OBL","F",2290.30748962108,0.00684364564596947,0.0138859576731832,0.0285907741109538
"383",2021,"OBL","M",2404.82286410214,0.00718582792826796,0.0145802555568424,0.0300203128165016
"384",2021,"OBL","person",4695.13035372322,0.0140294735742374,0.0284662132300256,0.0586110869274554
"385",2021,"OTH","M",3103.61434682338,0.00421304836656155,0.00935029808276571,0.0164182063281757
"386",2021,"OTH","F",2955.82318745084,0.00401242701577291,0.00890504579311021,0.015636386979215
"387",2021,"OTH","person",6059.43753427422,0.00822547538233447,0.0182553438758759,0.0320545933073907
"388",2021,"PAK","M",20640.4498645904,0.0132039747525816,0.027111107227458,0.0552373091225234
"389",2021,"PAK","person",40298.0211642003,0.0257791888026592,0.0529312093488467,0.107844270191593
"390",2021,"PAK","F",19657.5712996099,0.0125752140500777,0.0258201021213886,0.0526069610690699
"391",2021,"WBI","person",485011.036999487,0.0111838979108792,0.0221148219474267,0.0646947922862074
"392",2021,"WBI","M",248420.28724364,0.00572833795435278,0.0113271039242917,0.0331363570246428
"393",2021,"WBI","F",236590.749755847,0.00545555995652644,0.010787718023135,0.0315584352615645
"394",2021,"WHO","person",37450.3198250646,0.00962600552820291,0.0192008412848061,0.0305405955808939
"395",2021,"WHO","F",18268.4486951535,0.00469561245278192,0.00936626404136885,0.0148978515028751
"396",2021,"WHO","M",19181.8711299111,0.00493039307542099,0.00983457724343725,0.0156427440780188
"397",2022,"BAN","F",7750.7801770305,0.0126738110129245,0.0259878683683829,0.0514597730285658
"398",2022,"BAN","person",15889.0993629125,0.0259813125764952,0.053275130155185,0.10549253470856
"399",2022,"BAN","M",8138.31918588202,0.0133075015635707,0.0272872617868021,0.0540327616799941
"400",2022,"BLA","F",13310.6870848954,0.00898784779736703,0.0179704692861716,0.0361222550527761
"401",2022,"BLA","M",13976.2214391402,0.0094372401872354,0.0188689927504803,0.037928367805415
"402",2022,"BLA","person",27286.9085240357,0.0184250879846025,0.036839462036652,0.0740506228581914
"403",2022,"BLC","person",6426.5640853684,0.0102157772887217,0.0190295296965149,0.0531674151511812
"404",2022,"BLC","M",3291.6547754326,0.00523247129422331,0.00974683228358084,0.0272320906871904
"405",2022,"BLC","F",3134.90930993581,0.00498330599449839,0.00928269741293414,0.0259353244639909
"406",2022,"CHI","F",4053.69576332726,0.00632088298405423,0.0119734672211155,0.0177362258452737
"407",2022,"CHI","M",4256.38055149362,0.00663692713325694,0.0125721405821713,0.0186230371375373
"408",2022,"CHI","person",8310.07631482088,0.0129578101173112,0.0245456078032868,0.036359262982811
"409",2022,"IND","person",30314.2592682867,0.0155331772491604,0.031864635057055,0.0656285902179967
"410",2022,"IND","F",14787.4435455057,0.00757715963373676,0.0155437244180756,0.0320139464478033
"411",2022,"IND","M",15526.815722781,0.0079560176154236,0.0163209106389794,0.0336146437701935
"412",2022,"MIX","person",44783.2629014282,0.0263217460634073,0.0529937048040087,0.111002535277705
"413",2022,"MIX","M",22937.7688031706,0.013481869934916,0.0271431170947363,0.0568549570934586
"414",2022,"MIX","F",21845.4940982577,0.0128398761284914,0.0258505877092726,0.0541475781842463
"415",2022,"OAS","M",8815.01452213456,0.00717072756274102,0.0143372737328527,0.0282611152082723
"416",2022,"OAS","person",17210.266447977,0.0139999919082087,0.0279918201450934,0.0551764630256746
"417",2022,"OAS","F",8395.25192584244,0.00682926434546764,0.0136545464122407,0.0269153478174022
"418",2022,"OBL","M",2480.53772695597,0.00726844309564026,0.0147591850884693,0.0298875993416024
"419",2022,"OBL","F",2362.41688281521,0.00692232675775263,0.0140563667509231,0.0284643803253356
"420",2022,"OBL","person",4842.95460977119,0.0141907698533929,0.0288155518393925,0.0583519796669381
"421",2022,"OTH","F",3028.31253147169,0.0040070143634694,0.00888933064105586,0.0155753703977384
"422",2022,"OTH","M",3179.72815804527,0.00420736508164287,0.00933379717310864,0.0163541389176253
"423",2022,"OTH","person",6208.04068951696,0.00821437944511227,0.0182231278141645,0.0319295093153637
"424",2022,"PAK","person",41346.8787458577,0.0256443964764902,0.0526724002174864,0.108053952576538
"425",2022,"PAK","M",21177.6696015369,0.0131349347806413,0.0269785464528589,0.055344707417251
"426",2022,"PAK","F",20169.2091443208,0.0125094616958488,0.0256938537646275,0.0527092451592865
"427",2022,"WBI","person",484062.273825101,0.0111489965917575,0.0220564491091224,0.0646310159354675
"428",2022,"WBI","F",236127.938451269,0.00543853492280853,0.0107592434678646,0.0315273248465695
"429",2022,"WBI","M",247934.335373832,0.00571046166894895,0.0112972056412578,0.0331036910888979
"430",2022,"WHO","F",18593.3577839023,0.00460286607295986,0.00921240516077011,0.0147654714137666
"431",2022,"WHO","M",19523.0256730975,0.00483300937660788,0.00967302541880866,0.0155037449844549
"432",2022,"WHO","person",38116.3834569998,0.00943587544956774,0.0188854305795788,0.0302692163982215
"433",2023,"BAN","M",8318.66745884017,0.0132093943505042,0.0270716820027837,0.0543754366595517
"434",2023,"BAN","person",16241.2078958308,0.025789769922413,0.052854236291149,0.106161566811506
"435",2023,"BAN","F",7922.54043699064,0.0125803755719088,0.0257825542883654,0.051786130151954
"436",2023,"BLA","M",14347.9486693242,0.00937249121530923,0.0187793532115992,0.038050081630072
"437",2023,"BLA","person",28012.6616877281,0.0182986733251275,0.0366644515083602,0.0742882546110928
"438",2023,"BLA","F",13664.713018404,0.00892618210981831,0.0178850982967611,0.036238172981021
"439",2023,"BLC","M",3313.4081620484,0.00523171067362222,0.00974766341841478,0.0273729225071023
"440",2023,"BLC","person",6469.03498304687,0.0102142922675481,0.0190311523883336,0.0534423725138663
"441",2023,"BLC","F",3155.62682099847,0.00498258159392591,0.00928348896991882,0.026069450006764
"442",2023,"CHI","F",4109.25005449144,0.00618426631724751,0.011712489720987,0.017422514059953
"443",2023,"CHI","person",8423.96261170745,0.0126777459503574,0.0240106039280233,0.0357161538229037
"444",2023,"CHI","M",4314.71255721601,0.00649347963310988,0.0122981142070363,0.0182936397629507
"445",2023,"IND","F",14906.7233932645,0.00744881660659277,0.0152878774604212,0.0317635396905228
"446",2023,"IND","person",30558.7829561921,0.0152700740435151,0.0313401487938633,0.0651152563655715
"447",2023,"IND","M",15652.0595629277,0.0078212574369224,0.0160522713334422,0.0333517166750489
"448",2023,"MIX","person",45494.5987477816,0.0259551184635597,0.0522837484131646,0.108092084421578
"449",2023,"MIX","F",22192.4871940398,0.0126610333968584,0.0255042675186169,0.0527278460593062
"450",2023,"MIX","M",23302.1115537418,0.0132940850667013,0.0267794808945477,0.0553642383622715
"451",2023,"OAS","person",17590.1873537308,0.0138637561641772,0.0277628312434662,0.0552783655352852
"452",2023,"OAS","M",9009.60815678897,0.00710094827921275,0.0142199867344583,0.0283133091766096
"453",2023,"OAS","F",8580.57919694188,0.00676280788496452,0.0135428445090079,0.0269650563586758
"454",2023,"OBL","person",4987.29054925803,0.0143327269067243,0.0291236500740219,0.0578983187121391
"455",2023,"OBL","F",2432.82465817465,0.00699157410084112,0.0142066585726936,0.0282430822986044
"456",2023,"OBL","M",2554.46589108338,0.00734115280588317,0.0149169915013283,0.0296552364135346
"457",2023,"OTH","F",3095.75329901284,0.0039958828037972,0.00886130411373107,0.0154683037336888
"458",2023,"OTH","M",3250.54096396348,0.00419567694398706,0.00930436931941762,0.0162417189203733
"459",2023,"OTH","person",6346.29426297633,0.00819155974778427,0.0181656734331487,0.0317100226540622
"460",2023,"PAK","person",42360.2858240602,0.0254861201872619,0.0523637869324894,0.10830471561179
"461",2023,"PAK","M",21696.731763543,0.013053866437378,0.026820476233714,0.0554731470206728
"462",2023,"PAK","F",20663.5540605172,0.0124322537498839,0.0255433106987753,0.0528315685911171
"463",2023,"WBI","M",247084.689039825,0.00568463724831832,0.0112512872692331,0.0329480005545653
"464",2023,"WBI","F",235318.7514665,0.00541394023649364,0.0107155116849839,0.0313790481472051
"465",2023,"WBI","person",482403.440506324,0.0110985774848119,0.0219667989542169,0.0643270487017703
"466",2023,"WHO","M",19815.9138185452,0.00473239200513868,0.00950113729089302,0.0153507857858809
"467",2023,"WHO","person",38688.2126933501,0.00923943201003266,0.0185498394726959,0.029970581772434
"468",2023,"WHO","F",18872.2988748049,0.00450704000489397,0.00904870218180285,0.0146197959865532
"469",2024,"BAN","M",8484.95734109812,0.01309184962114,0.0268141467318737,0.0546497595898744
"470",2024,"BAN","person",16565.8690945249,0.0255602778317495,0.0523514293336581,0.106697149675469
"471",2024,"BAN","F",8080.91175342678,0.0124684282106095,0.0255372826017844,0.0520473900855947
"472",2024,"BLA","person",28711.3862247014,0.0181614479533486,0.0364611448007403,0.0744241740207798
"473",2024,"BLA","F",14005.5542559519,0.00885924290407247,0.017785924293044,0.0363044751320877
"474",2024,"BLA","M",14705.8319687495,0.0093022050492761,0.0186752205076963,0.0381196988886921
"475",2024,"BLC","F",3173.04694850335,0.00497767015923025,0.00927699868063134,0.0262664925303361
"476",2024,"BLC","person",6504.74624443188,0.010204223826422,0.0190178472952943,0.0538463096871892
"477",2024,"BLC","M",3331.69929592852,0.00522655366719177,0.00974084861466291,0.027579817156853
"478",2024,"CHI","M",4346.02134767691,0.00632244593736065,0.0119723652000286,0.0178947901145483
"479",2024,"CHI","F",4139.06795016848,0.00602137708320061,0.0114022525714558,0.0170426572519507
"480",2024,"CHI","person",8485.08929784539,0.0123438230205613,0.0233746177714843,0.034937447366499
"481",2024,"IND","M",15760.6217366681,0.0076863159039099,0.0157818006274989,0.0331479290731449
"482",2024,"IND","F",15010.1159396839,0.00732030086086657,0.0150302863119037,0.031569456260138
"483",2024,"IND","person",30770.737676352,0.0150066167647765,0.0308120869394025,0.0647173853332829
"484",2024,"MIX","person",46150.5938679345,0.0255711516982128,0.0515356652338104,0.105258884974546
"485",2024,"MIX","F",22512.4848136266,0.0124737325357136,0.0251393488945417,0.0513457975485592
"486",2024,"MIX","M",23638.1090543079,0.0130974191624992,0.0263963163392687,0.0539130874259871
"487",2024,"OAS","F",8752.50295872223,0.00669044630157305,0.0134172620292517,0.0269703967090682
"488",2024,"OAS","M",9190.12810665834,0.00702496861665171,0.0140881251307143,0.0283189165445217
"489",2024,"OAS","person",17942.6310653806,0.0137154149182248,0.027505387159966,0.05528931325359
"490",2024,"OBL","person",5128.224021626,0.0144569654590501,0.029396987478974,0.0574792889460159
"491",2024,"OBL","F",2501.5726934761,0.00705217827270739,0.0143399938921825,0.0280386775346419
"492",2024,"OBL","M",2626.6513281499,0.00740478718634275,0.0150569935867916,0.029440611411374
"493",2024,"OTH","M",3317.03914817056,0.00417984114289613,0.0092658560506387,0.01614543731299
"494",2024,"OTH","person",6476.12405119013,0.00816064223136863,0.0180904808607708,0.0315220442777424
"495",2024,"OTH","F",3159.08490301958,0.00398080108847251,0.00882462481013209,0.0153766069647524
"496",2024,"PAK","M",22201.8813194611,0.0129646681540514,0.0266450426234884,0.0556406193438556
"497",2024,"PAK","person",43346.5301951384,0.02531197115791,0.0520212736934775,0.108631685385623
"498",2024,"PAK","F",21144.6488756773,0.0123473030038585,0.0253762310699891,0.0529910660417673
"499",2024,"WBI","person",480298.30888859,0.0110389385271302,0.0218583189378449,0.064006301568745
"500",2024,"WBI","F",234291.857994434,0.00538484806201474,0.0106625946038268,0.0312225861310951
"501",2024,"WBI","M",246006.450894156,0.00565409046511549,0.0111957243340181,0.0327837154376499
"502",2024,"WHO","person",39180.9475201496,0.00904094151534543,0.0182032448726824,0.0297022603118557
"503",2024,"WHO","F",19112.6573269022,0.00441021537333923,0.00887963164521093,0.0144889074691979
"504",2024,"WHO","M",20068.2901932473,0.00463072614200618,0.00932361322747147,0.0152133528426578
"505",2025,"BAN","person",16864.7433273222,0.0253005306659408,0.0517831260040781,0.107295707464815
"506",2025,"BAN","M",8638.03926521383,0.0129588083898722,0.0265230645386742,0.0549563379697836
"507",2025,"BAN","F",8226.70406210841,0.0123417222760687,0.025260061465404,0.052339369495032
"508",2025,"BLA","F",14328.3000735389,0.00878491612134768,0.0176691950270445,0.0364051873209794
"509",2025,"BLA","M",15044.7150772158,0.00922416192741503,0.0185526547783967,0.0382254466870283
"510",2025,"BLA","person",29373.0151507547,0.0180090780487627,0.0362218498054412,0.0746306340080077
"511",2025,"BLC","person",6532.80606529914,0.0101846456733456,0.0189866701887235,0.0542470819538067
"512",2025,"BLC","F",3186.73466599958,0.00496811984065638,0.00926179033596266,0.0264619911969789
"513",2025,"BLC","M",3346.07139929956,0.00521652583268921,0.0097248798527608,0.0277850907568278
"514",2025,"CHI","person",8497.65213819113,0.0119685235219501,0.0226595283109409,0.0340835044693711
"515",2025,"CHI","F",4145.19616497128,0.00583830415704881,0.0110534284443614,0.0166260997411566
"516",2025,"CHI","M",4352.45597321985,0.00613021936490126,0.0116060998665795,0.0174574047282145
"517",2025,"IND","person",30955.5707673743,0.0147455672068624,0.0302866817227582,0.0644554253795639
"518",2025,"IND","F",15100.2784231094,0.00719295961310359,0.0147739910842723,0.0314416709168604
"519",2025,"IND","M",15855.2923442649,0.00755260759375878,0.0155126906384859,0.0330137544627035
"520",2025,"MIX","M",23949.4772157508,0.0128951873574974,0.026000850757909,0.0524876252668755
"521",2025,"MIX","F",22809.0259197626,0.0122811308166641,0.0247627150075323,0.0499882145398813
"522",2025,"MIX","person",46758.5031355134,0.0251763181741615,0.0507635657654414,0.102475839806757
"523",2025,"OAS","person",18267.9208832904,0.0135565327006374,0.0272224104983465,0.0552674552711758
"524",2025,"OAS","M",9356.73996461214,0.00694358991983863,0.0139431858650067,0.0283077209925534
"525",2025,"OAS","F",8911.18091867823,0.0066129427807987,0.0132792246333398,0.0269597342786223
"526",2025,"OBL","M",2695.82274919278,0.00745646936227759,0.0151742071702507,0.0292633434856205
"527",2025,"OBL","F",2567.45023732646,0.00710139939264533,0.0144516258764292,0.0278698509386862
"528",2025,"OBL","person",5263.27298651924,0.0145578687549229,0.0296258330466799,0.0571331944243067
"529",2025,"OTH","person",6597.23725386686,0.00812203576832133,0.0179983449020699,0.0313039006805989
"530",2025,"OTH","M",3379.07273978547,0.00416006710084752,0.00921866446203582,0.0160337052266482
"531",2025,"OTH","F",3218.1645140814,0.00396196866747382,0.00877968044003411,0.0152701954539507
"532",2025,"PAK","M",22688.6716670885,0.0128658780370228,0.0264493378697564,0.0560046435931543
"533",2025,"PAK","F",21608.2587305605,0.0122532171781169,0.0251898455902443,0.0533377558030042
"534",2025,"PAK","person",44296.930397649,0.0251190952151397,0.0516391834600007,0.109342399396159
"535",2025,"WBI","person",477879.236807685,0.0109732824426555,0.0217373695423635,0.0637607730536367
"536",2025,"WBI","F",233111.822833017,0.00535282070373437,0.0106035948987139,0.0311028161237252
"537",2025,"WBI","M",244767.413974668,0.00562046173892109,0.0111337746436496,0.0326579569299115
"538",2025,"WHO","person",39598.7363503509,0.00884160015900201,0.0178488147626313,0.0294661760618971
"539",2025,"WHO","M",20282.2795940822,0.00452862447168396,0.00914207585403069,0.0150924316414595
"540",2025,"WHO","F",19316.4567562687,0.00431297568731805,0.00870673890860063,0.0143737444204376
"541",2026,"BAN","F",8370.33432648846,0.0122176016494991,0.0249857363624709,0.0527659830167896
"542",2026,"BAN","M",8788.85104281288,0.0128284817319741,0.0262350231805945,0.0554042821676291
"543",2026,"BAN","person",17159.1853693013,0.0250460833814731,0.0512207595430653,0.108170265184418
"544",2026,"BLA","F",14649.3645214198,0.00871385638475491,0.0175569486097221,0.0364885067576249
"545",2026,"BLA","person",30031.1972689105,0.0178634055887475,0.0359917446499302,0.0748014388531308
"546",2026,"BLA","M",15381.8327474907,0.00914954920399261,0.0184347960402081,0.0383129320955059
"547",2026,"BLC","person",6561.86120910727,0.0101692284183486,0.0189631496658431,0.0549156608396863
"548",2026,"BLC","M",3360.95330222567,0.00520862918988587,0.00971283275567573,0.0281275336008149
"549",2026,"BLC","F",3200.90790688159,0.00496059922846274,0.00925031691016736,0.0267881272388713
"550",2026,"CHI","M",4343.41343255154,0.00593195979940915,0.0112290815294184,0.0170175507927598
"551",2026,"CHI","person",8479.9976540292,0.011581445322656,0.0219234448907693,0.0332247420239595
"552",2026,"CHI","F",4136.58422147766,0.00564948552324682,0.0106943633613509,0.0162071912311998
"553",2026,"IND","person",31161.4018351998,0.0145094093111504,0.029810541868333,0.0643996831541951
"554",2026,"IND","M",15960.7180131511,0.00743164867156482,0.0152688141276827,0.0329852035667828
"555",2026,"IND","F",15200.6838220487,0.00707776063958556,0.0145417277406503,0.0314144795874123
"556",2026,"MIX","person",47386.2564372004,0.024808491148284,0.0500426323185867,0.0999847468179396
"557",2026,"MIX","F",23115.2470425368,0.0121017029991629,0.0244110401554082,0.0487730472282633
"558",2026,"MIX","M",24271.0093946636,0.012706788149121,0.0256315921631786,0.0512116995896763
"559",2026,"OAS","person",18589.4785820321,0.0134054661888802,0.0269519712609885,0.0552162189638113
"560",2026,"OAS","F",9068.03833269857,0.00653925179945376,0.0131473030541407,0.0269347409579567
"561",2026,"OAS","M",9521.4402493335,0.00686621438942645,0.0138046682068478,0.0282814780058545
"562",2026,"OBL","person",5398.17802537059,0.0146525505443841,0.0298486109427547,0.057079645389816
"563",2026,"OBL","M",2764.92045201908,0.00750496491297723,0.0152883129218987,0.0292359159313691
"564",2026,"OBL","F",2633.25757335151,0.0071475856314069,0.014560298020856,0.0278437294584469
"565",2026,"OTH","M",3440.57432061986,0.00414148801478228,0.00917477806432816,0.0159738072528261
"566",2026,"OTH","F",3276.73744820939,0.00394427429979265,0.00873788387078873,0.0152131497645962
"567",2026,"OTH","person",6717.31176882925,0.00808576231457494,0.0179126619351169,0.0311869570174223
"568",2026,"PAK","person",45266.920375555,0.0249403667301831,0.0512847596212847,0.110432102867459
"569",2026,"PAK","F",22081.4245734414,0.0121660325513088,0.0250169559128218,0.0538693184719312
"570",2026,"PAK","M",23185.4958021135,0.0127743341788742,0.0262678037084629,0.0565627843955278
"571",2026,"WBI","M",243743.142675239,0.00559240998015732,0.0110826292228318,0.0325967383854151
"572",2026,"WBI","person",475879.469032609,0.0109185147231643,0.0216375141969573,0.0636412511334295
"573",2026,"WBI","F",232136.32635737,0.00532610474300696,0.0105548849741255,0.0310445127480144
"574",2026,"WHO","M",20485.9702821401,0.0044322182140242,0.00896924721869177,0.0150144607229927
"575",2026,"WHO","F",19510.4478877525,0.00422116020383258,0.00854214020827789,0.0142994864028502
"576",2026,"WHO","person",39996.4181698926,0.00865337841785678,0.0175113874269697,0.0293139471258429
"577",2027,"BAN","M",8943.07782493763,0.0127092968356807,0.0259668360582523,0.0554715839063685
"578",2027,"BAN","F",8517.21697613107,0.0121040922244578,0.0247303200554784,0.0528300799108271
"579",2027,"BAN","person",17460.2948010687,0.0248133890601386,0.0506971561137307,0.108301663817195
"580",2027,"BLA","F",14973.5561216961,0.00864877754458854,0.0174542648760667,0.0365855284426143
"581",2027,"BLA","M",15722.2339277809,0.00908121642181797,0.01832697811987,0.038414804864745
"582",2027,"BLA","person",30695.7900494771,0.0177299939664066,0.0357812429959368,0.0750003333073596
"583",2027,"BLC","F",3217.21847383089,0.00495762243701947,0.0092475983852844,0.0269957802227129
"584",2027,"BLC","M",3378.07939752243,0.00520550355887043,0.0097099783045486,0.0283455692338485
"585",2027,"BLC","person",6595.29787135332,0.0101631259958899,0.018957576689833,0.0553413494565614
"586",2027,"CHI","person",8444.09817125569,0.0111994904480439,0.0211968269233639,0.0323737308761507
